t,out0
42.305,35
42.305,35
42.305,35
42.305,35
42.305,35
42.305,35
42.305,35
42.305,35
42.305,35
42.306,35
42.308,35
42.311,35
42.317,35
42.33,35
42.355,35
42.4,35
42.447,35
42.483,35
42.5,35
42.538,35
42.579,35
42.6,35
42.636,35
42.684,35
42.7,35
42.73,35
42.768,35
42.8,35
42.836,35
42.871,35
42.9,35
42.931,35
42.966,35
43,35
43.035,35
43.069,35
43.1,35
43.131,35
43.165,35
43.2,35
43.234,35
43.266,35
43.3,35
43.332,35
43.363,35
43.396,35
43.4,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.415,35
43.416,35
43.416,35
43.416,35
43.416,35
43.416,35
43.417,35
43.419,35
43.422,35
43.429,35
43.443,35
43.471,35
43.5,35
43.585,35
43.6,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.619,35
43.62,35
43.621,35
43.623,35
43.628,35
43.637,35
43.655,35
43.691,35
43.7,35
43.746,35
43.8,35
43.83,35
43.86,35
43.9,35
43.932,35
43.963,35
44,35
44.036,35
44.067,35
44.097,35
44.1,35
44.116,35
44.158,35
44.2,35
44.228,35
44.256,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.277,35
44.278,35
44.279,35
44.28,35
44.283,35
44.289,35
44.3,35
44.323,35
44.369,35
44.4,35
44.474,35
44.5,35
44.527,35
44.56,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.591,35
44.592,35
44.592,35
44.592,35
44.592,35
44.594,35
44.596,35
44.6,35
44.609,35
44.626,35
44.66,35
44.7,35
44.746,35
44.779,35
44.8,35
44.838,35
44.886,35
44.9,35
44.929,35
44.964,35
45,35
45.037,35
45.069,35
45.1,35
45.13,35
45.163,35
45.2,35
45.236,35
45.266,35
45.295,35
45.3,35
45.324,35
45.366,35
45.4,35
45.44,35
45.47,35
45.5,35
45.535,35
45.573,35
45.6,35
45.631,35
45.669,35
45.7,35
45.734,35
45.77,35
45.8,35
45.832,35
45.867,35
45.9,35
45.934,35
45.968,35
46,35
46.032,35
46.066,35
46.1,35
46.134,35
46.166,35
46.2,35
46.232,35
46.264,35
46.296,35
46.3,35
46.318,35
46.359,35
46.4,35
46.43,35
46.46,35
46.496,35
46.5,35
46.522,35
46.564,35
46.6,35
46.64,35
46.675,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.696,35
46.697,35
46.697,35
46.697,35
46.697,35
46.698,35
46.7,35
46.7,35
46.702,35
46.707,35
46.718,35
46.739,35
46.782,35
46.8,35
46.86,35
46.891,35
46.9,35
46.94,35
46.971,35
47,35
47.035,35
47.075,35
47.1,35
47.131,35
47.17,35
47.2,35
47.235,35
47.272,35
47.3,35
47.331,35
47.369,35
47.4,35
47.434,35
47.47,35
47.5,35
47.532,35
47.567,35
47.6,35
47.634,35
47.668,35
47.7,35
47.732,35
47.765,35
47.8,35
47.834,35
47.865,35
47.897,35
47.9,35
47.916,35
47.957,35
48,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.026,35
48.027,35
48.028,35
48.03,35
48.035,35
48.045,35
48.063,35
48.1,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.123,35
48.124,35
48.125,35
48.128,35
48.133,35
48.144,35
48.165,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.197,35
48.198,35
48.198,35
48.199,35
48.2,35
48.2,35
48.201,35
48.204,35
48.211,35
48.225,35
48.252,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.257,35
48.258,35
48.258,35
48.26,35
48.262,35
48.267,35
48.277,35
48.297,35
48.3,35
48.315,35
48.372,35
48.4,35
48.463,35
48.5,35
48.532,35
48.56,35
48.591,35
48.6,35
48.645,35
48.675,35
48.7,35
48.737,35
48.784,35
48.8,35
48.83,35
48.867,35
48.9,35
48.936,35
48.971,35
49,35
49.03,35
49.065,35
49.1,35
49.135,35
49.168,35
49.2,35
49.231,35
49.264,35
49.3,35
49.335,35
49.366,35
49.396,35
49.4,35
49.42,35
49.462,35
49.5,35
49.54,35
49.573,35
49.6,35
49.628,35
49.662,35
49.7,35
49.738,35
49.77,35
49.8,35
49.829,35
49.862,35
49.9,35
49.936,35
49.967,35
49.995,35
50,35
50,35
50,35
50.005,35
50.01,35
50.019,35
50.038,35
50.077,35
50.1,35
50.168,35
50.2,35
50.235,35
50.27,35
50.3,35
50.332,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.366,35
50.367,35
50.367,35
50.368,35
50.369,35
50.372,35
50.379,35
50.391,35
50.4,35
50.434,35
50.5,35
50.524,35
50.547,35
50.585,35
50.6,35
50.646,35
50.679,35
50.7,35
50.739,35
50.783,35
50.8,35
50.838,35
50.876,35
50.9,35
50.936,35
50.981,35
51,35
51.03,35
51.07,35
51.1,35
51.135,35
51.173,35
51.2,35
51.231,35
51.268,35
51.3,35
51.335,35
51.37,35
51.4,35
51.432,35
51.467,35
51.5,35
51.534,35
51.568,35
51.6,35
51.632,35
51.665,35
51.7,35
51.734,35
51.766,35
51.8,35
51.832,35
51.864,35
51.896,35
51.9,35
51.921,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.946,35
51.947,35
51.947,35
51.948,35
51.95,35
51.954,35
51.962,35
51.978,35
52,35
52.054,35
52.1,35
52.13,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.132,35
52.133,35
52.134,35
52.137,35
52.142,35
52.152,35
52.172,35
52.2,35
52.268,35
52.3,35
52.337,35
52.374,35
52.4,35
52.43,35
52.468,35
52.5,35
52.536,35
52.572,35
52.6,35
52.631,35
52.667,35
52.7,35
52.735,35
52.769,35
52.8,35
52.831,35
52.865,35
52.9,35
52.934,35
52.967,35
53,35
53.032,35
53.064,35
53.1,35
53.134,35
53.165,35
53.195,35
53.2,35
53.225,35
53.266,35
53.3,35
53.34,35
53.378,35
53.4,35
53.428,35
53.466,35
53.5,35
53.537,35
53.572,35
53.6,35
53.629,35
53.665,35
53.7,35
53.736,35
53.769,35
53.8,35
53.83,35
53.864,35
53.9,35
53.935,35
53.967,35
53.996,35
54,35
54.019,35
54.06,35
54.1,35
54.131,35
54.162,35
54.2,35
54.236,35
54.267,35
54.295,35
54.3,35
54.323,35
54.365,35
54.4,35
54.44,35
54.47,35
54.5,35
54.535,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.548,35
54.549,35
54.549,35
54.549,35
54.549,35
54.549,35
54.549,35
54.549,35
54.55,35
54.551,35
54.554,35
54.559,35
54.57,35
54.592,35
54.6,35
54.639,35
54.7,35
54.727,35
54.753,35
54.792,35
54.8,35
54.839,35
54.875,35
54.9,35
54.936,35
54.983,35
55,35
55.03,35
55.069,35
55.1,35
55.135,35
55.172,35
55.2,35
55.231,35
55.267,35
55.3,35
55.335,35
55.369,35
55.4,35
55.431,35
55.466,35
55.5,35
55.534,35
55.567,35
55.6,35
55.632,35
55.664,35
55.7,35
55.734,35
55.765,35
55.795,35
55.8,35
55.824,35
55.866,35
55.9,35
55.94,35
55.97,35
56,35
56.035,35
56.073,35
56.1,35
56.131,35
56.169,35
56.2,35
56.234,35
56.27,35
56.3,35
56.332,35
56.367,35
56.4,35
56.434,35
56.468,35
56.5,35
56.532,35
56.565,35
56.6,35
56.634,35
56.666,35
56.7,35
56.732,35
56.764,35
56.796,35
56.8,35
56.821,35
56.862,35
56.9,35
56.94,35
56.974,35
57,35
57.028,35
57.063,35
57.1,35
57.138,35
57.17,35
57.2,35
57.229,35
57.262,35
57.3,35
57.336,35
57.367,35
57.395,35
57.4,35
57.423,35
57.465,35
57.5,35
57.541,35
57.569,35
57.6,35
57.635,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.656,35
57.657,35
57.657,35
57.657,35
57.659,35
57.661,35
57.665,35
57.675,35
57.693,35
57.7,35
57.735,35
57.8,35
57.827,35
57.854,35
57.894,35
57.9,35
57.929,35
57.975,35
58,35
58.036,35
58.083,35
58.1,35
58.13,35
58.168,35
58.2,35
58.235,35
58.272,35
58.3,35
58.331,35
58.367,35
58.4,35
58.435,35
58.469,35
58.5,35
58.532,35
58.565,35
58.6,35
58.634,35
58.666,35
58.7,35
58.732,35
58.764,35
58.797,35
58.8,35
58.817,35
58.857,35
58.9,35
58.928,35
58.956,35
58.991,35
59,35
59.044,35
59.075,35
59.1,35
59.137,35
59.184,35
59.2,35
59.23,35
59.267,35
59.3,35
59.336,35
59.371,35
59.4,35
59.43,35
59.465,35
59.5,35
59.535,35
59.568,35
59.6,35
59.631,35
59.664,35
59.7,35
59.735,35
59.766,35
59.796,35
59.8,35
59.821,35
59.863,35
59.9,35
59.94,35
59.968,35
59.995,35
60,35
60.023,35
60.071,35
60.1,35
60.139,35
60.181,35
60.2,35
60.229,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.236,35
60.237,35
60.239,35
60.242,35
60.248,35
60.261,35
60.285,35
60.3,35
60.364,35
60.4,35
60.439,35
60.474,35
60.5,35
60.528,35
60.564,35
60.6,35
60.637,35
60.671,35
60.7,35
60.73,35
60.763,35
60.8,35
60.836,35
60.868,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.876,35
60.877,35
60.878,35
60.88,35
60.885,35
60.894,35
60.9,35
60.924,35
60.972,35
61,35
61.062,35
61.1,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.104,35
61.105,35
61.105,35
61.107,35
61.109,35
61.114,35
61.123,35
61.142,35
61.181,35
61.2,35
61.266,35
61.3,35
61.331,35
61.363,35
61.4,35
61.434,35
61.465,35
61.495,35
61.5,35
61.527,35
61.569,35
61.6,35
61.638,35
61.678,35
61.7,35
61.729,35
61.768,35
61.8,35
61.836,35
61.873,35
61.9,35
61.93,35
61.966,35
62,35
62.035,35
62.07,35
62.1,35
62.131,35
62.165,35
62.2,35
62.235,35
62.267,35
62.3,35
62.332,35
62.364,35
62.4,35
62.434,35
62.465,35
62.495,35
62.5,35
62.524,35
62.566,35
62.6,35
62.64,35
62.678,35
62.7,35
62.728,35
62.766,35
62.8,35
62.837,35
62.872,35
62.9,35
62.929,35
62.964,35
63,35
63.036,35
63.069,35
63.1,35
63.13,35
63.163,35
63.2,35
63.235,35
63.267,35
63.296,35
63.3,35
63.319,35
63.361,35
63.4,35
63.44,35
63.472,35
63.5,35
63.528,35
63.562,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.579,35
63.58,35
63.582,35
63.584,35
63.59,35
63.6,35
63.621,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.624,35
63.625,35
63.625,35
63.625,35
63.625,35
63.626,35
63.627,35
63.63,35
63.636,35
63.647,35
63.67,35
63.7,35
63.776,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.791,35
63.792,35
63.792,35
63.793,35
63.795,35
63.8,35
63.809,35
63.827,35
63.863,35
63.9,35
63.955,35
63.99,35
64,35
64.04,35
64.072,35
64.1,35
64.136,35
64.177,35
64.2,35
64.231,35
64.271,35
64.3,35
64.335,35
64.373,35
64.4,35
64.431,35
64.469,35
64.5,35
64.534,35
64.571,35
64.6,35
64.632,35
64.668,35
64.7,35
64.734,35
64.769,35
64.8,35
64.832,35
64.866,35
64.9,35
64.934,35
64.966,35
65,35
65.032,35
65.064,35
65.1,35
65.134,35
65.164,35
65.195,35
65.2,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.22,35
65.221,35
65.221,35
65.223,35
65.226,35
65.231,35
65.243,35
65.266,35
65.3,35
65.38,35
65.4,35
65.432,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.463,35
65.464,35
65.464,35
65.465,35
65.466,35
65.469,35
65.474,35
65.485,35
65.5,35
65.537,35
65.6,35
65.626,35
65.651,35
65.69,35
65.7,35
65.746,35
65.776,35
65.8,35
65.838,35
65.888,35
65.9,35
65.929,35
65.962,35
66,35
66.037,35
66.068,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.093,35
66.094,35
66.094,35
66.094,35
66.095,35
66.097,35
66.1,35
66.107,35
66.12,35
66.147,35
66.2,35
66.235,35
66.27,35
66.3,35
66.336,35
66.375,35
66.4,35
66.43,35
66.469,35
66.5,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.527,35
66.528,35
66.528,35
66.528,35
66.528,35
66.529,35
66.53,35
66.532,35
66.537,35
66.547,35
66.567,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.573,35
66.574,35
66.574,35
66.574,35
66.575,35
66.577,35
66.581,35
66.589,35
66.6,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.609,35
66.61,35
66.61,35
66.612,35
66.615,35
66.622,35
66.635,35
66.661,35
66.7,35
66.76,35
66.8,35
66.834,35
66.862,35
66.889,35
66.9,35
66.946,35
66.977,35
67,35
67.038,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.051,35
67.052,35
67.052,35
67.054,35
67.057,35
67.062,35
67.074,35
67.097,35
67.1,35
67.116,35
67.18,35
67.2,35
67.244,35
67.282,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.297,35
67.298,35
67.298,35
67.299,35
67.3,35
67.303,35
67.308,35
67.32,35
67.342,35
67.387,35
67.4,35
67.464,35
67.5,35
67.532,35
67.563,35
67.594,35
67.6,35
67.631,35
67.673,35
67.7,35
67.734,35
67.775,35
67.8,35
67.832,35
67.872,35
67.9,35
67.934,35
67.973,35
68,35
68.032,35
68.071,35
68.1,35
68.133,35
68.171,35
68.2,35
68.232,35
68.269,35
68.3,35
68.333,35
68.369,35
68.4,35
68.433,35
68.467,35
68.5,35
68.533,35
68.567,35
68.6,35
68.633,35
68.666,35
68.7,35
68.733,35
68.765,35
68.8,35
68.833,35
68.864,35
68.895,35
68.9,35
68.923,35
68.964,35
69,35
69.04,35
69.069,35
69.1,35
69.135,35
69.171,35
69.2,35
69.231,35
69.267,35
69.3,35
69.334,35
69.368,35
69.4,35
69.432,35
69.466,35
69.5,35
69.534,35
69.566,35
69.6,35
69.632,35
69.664,35
69.697,35
69.7,35
69.716,35
69.757,35
69.8,35
69.828,35
69.855,35
69.891,35
69.9,35
69.945,35
69.975,35
70,35
70.037,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.066,35
70.067,35
70.068,35
70.07,35
70.074,35
70.081,35
70.096,35
70.1,35
70.118,35
70.169,35
70.2,35
70.25,35
70.281,35
70.3,35
70.339,35
70.377,35
70.4,35
70.436,35
70.483,35
70.5,35
70.53,35
70.568,35
70.6,35
70.636,35
70.672,35
70.7,35
70.731,35
70.766,35
70.8,35
70.835,35
70.869,35
70.9,35
70.931,35
70.965,35
71,35
71.034,35
71.066,35
71.1,35
71.132,35
71.163,35
71.196,35
71.2,35
71.218,35
71.259,35
71.3,35
71.33,35
71.36,35
71.395,35
71.4,35
71.423,35
71.465,35
71.5,35
71.54,35
71.576,35
71.6,35
71.628,35
71.665,35
71.7,35
71.737,35
71.772,35
71.8,35
71.829,35
71.864,35
71.9,35
71.936,35
71.969,35
72,35
72.031,35
72.063,35
72.1,35
72.135,35
72.166,35
72.196,35
72.2,35
72.221,35
72.263,35
72.3,35
72.341,35
72.368,35
72.396,35
72.4,35
72.421,35
72.469,35
72.5,35
72.538,35
72.578,35
72.6,35
72.621,35
72.621,35
72.621,35
72.65,35
72.679,35
72.7,35
72.779,35
72.8,35
72.83,35
72.87,35
72.9,35
72.935,35
72.973,35
73,35
73.031,35
73.068,35
73.1,35
73.135,35
73.171,35
73.2,35
73.231,35
73.267,35
73.3,35
73.334,35
73.368,35
73.4,35
73.432,35
73.465,35
73.5,35
73.534,35
73.566,35
73.6,35
73.632,35
73.664,35
73.696,35
73.7,35
73.719,35
73.76,35
73.8,35
73.831,35
73.862,35
73.9,35
73.936,35
73.967,35
73.995,35
74,35
74.023,35
74.065,35
74.1,35
74.14,35
74.17,35
74.2,35
74.235,35
74.272,35
74.3,35
74.331,35
74.368,35
74.4,35
74.434,35
74.47,35
74.5,35
74.532,35
74.567,35
74.6,35
74.634,35
74.667,35
74.7,35
74.732,35
74.765,35
74.8,35
74.834,35
74.865,35
74.896,35
74.9,35
74.918,35
74.959,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.976,35
74.977,35
74.977,35
74.978,35
74.98,35
74.984,35
74.992,35
75,35
75.024,35
75.072,35
75.1,35
75.143,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.161,35
75.162,35
75.163,35
75.165,35
75.169,35
75.178,35
75.195,35
75.2,35
75.225,35
75.29,35
75.3,35
75.35,35
75.38,35
75.4,35
75.439,35
75.478,35
75.5,35
75.537,35
75.583,35
75.6,35
75.63,35
75.668,35
75.7,35
75.736,35
75.772,35
75.8,35
75.831,35
75.866,35
75.9,35
75.935,35
75.969,35
76,35
76.031,35
76.065,35
76.1,35
76.134,35
76.166,35
76.2,35
76.232,35
76.263,35
76.296,35
76.3,35
76.318,35
76.359,35
76.4,35
76.43,35
76.46,35
76.495,35
76.5,35
76.523,35
76.564,35
76.6,35
76.64,35
76.676,35
76.7,35
76.728,35
76.765,35
76.8,35
76.837,35
76.872,35
76.9,35
76.929,35
76.964,35
77,35
77.036,35
77.068,35
77.1,35
77.131,35
77.163,35
77.2,35
77.235,35
77.266,35
77.295,35
77.3,35
77.324,35
77.366,35
77.4,35
77.44,35
77.47,35
77.5,35
77.535,35
77.573,35
77.6,35
77.631,35
77.669,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.673,35
77.674,35
77.674,35
77.675,35
77.678,35
77.683,35
77.692,35
77.7,35
77.727,35
77.781,35
77.8,35
77.848,35
77.882,35
77.9,35
77.939,35
77.977,35
78,35
78.036,35
78.083,35
78.1,35
78.13,35
78.169,35
78.2,35
78.235,35
78.272,35
78.3,35
78.331,35
78.367,35
78.4,35
78.435,35
78.469,35
78.5,35
78.531,35
78.566,35
78.6,35
78.634,35
78.667,35
78.7,35
78.732,35
78.764,35
78.8,35
78.834,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.851,35
78.852,35
78.854,35
78.856,35
78.862,35
78.874,35
78.897,35
78.9,35
78.914,35
78.978,35
79,35
79.049,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.069,35
79.07,35
79.07,35
79.07,35
79.07,35
79.071,35
79.073,35
79.077,35
79.085,35
79.1,35
79.131,35
79.192,35
79.2,35
79.24,35
79.271,35
79.3,35
79.336,35
79.376,35
79.4,35
79.43,35
79.47,35
79.5,35
79.535,35
79.573,35
79.6,35
79.631,35
79.669,35
79.7,35
79.734,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.764,35
79.765,35
79.766,35
79.767,35
79.771,35
79.777,35
79.79,35
79.8,35
79.836,35
79.885,35
79.9,35
79.938,35
79.982,35
80,35
80.029,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.04,35
80.041,35
80.041,35
80.042,35
80.043,35
80.046,35
80.051,35
80.062,35
80.084,35
80.1,35
80.16,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.187,35
80.188,35
80.188,35
80.188,35
80.189,35
80.19,35
80.192,35
80.197,35
80.2,35
80.213,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.221,35
80.222,35
80.222,35
80.222,35
80.224,35
80.226,35
80.23,35
80.239,35
80.257,35
80.293,35
80.3,35
80.333,35
80.4,35
80.432,35
80.464,35
80.5,35
80.542,35
80.57,35
80.6,35
80.635,35
80.672,35
80.7,35
80.731,35
80.769,35
80.8,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.822,35
80.823,35
80.823,35
80.823,35
80.823,35
80.823,35
80.823,35
80.824,35
80.825,35
80.827,35
80.832,35
80.841,35
80.859,35
80.896,35
80.9,35
80.922,35
81,35
81.036,35
81.072,35
81.1,35
81.138,35
81.182,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.186,35
81.187,35
81.188,35
81.19,35
