t,out1
37.6,35.473
37.605,35.473
37.609,35.473
37.615,35.474
37.622,35.473
37.627,35.473
37.627,35.473
37.634,35.473
37.641,35.472
37.649,35.47
37.658,35.468
37.669,35.466
37.682,35.462
37.698,35.456
37.7,35.455
37.704,35.453
37.709,35.451
37.714,35.449
37.719,35.446
37.726,35.443
37.732,35.439
37.74,35.435
37.749,35.429
37.759,35.423
37.771,35.414
37.785,35.404
37.8,35.391
37.805,35.388
37.809,35.385
37.815,35.382
37.821,35.38
37.827,35.379
37.827,35.379
37.834,35.379
37.84,35.38
37.848,35.381
37.853,35.382
37.853,35.382
37.861,35.383
37.87,35.385
37.887,35.388
37.9,35.39
37.906,35.391
37.913,35.392
37.921,35.393
37.93,35.393
37.941,35.393
37.954,35.392
37.969,35.389
37.989,35.385
38,35.381
38.006,35.379
38.012,35.379
38.019,35.379
38.028,35.382
38.038,35.387
38.05,35.393
38.064,35.4
38.084,35.406
38.1,35.41
38.105,35.411
38.111,35.412
38.113,35.412
38.113,35.412
38.121,35.413
38.127,35.413
38.135,35.414
38.136,35.413
38.136,35.413
38.145,35.413
38.154,35.412
38.169,35.41
38.188,35.406
38.2,35.402
38.202,35.401
38.202,35.401
38.209,35.398
38.216,35.396
38.223,35.392
38.232,35.388
38.237,35.386
38.237,35.386
38.247,35.38
38.257,35.374
38.277,35.361
38.287,35.354
38.287,35.354
38.3,35.344
38.306,35.34
38.311,35.337
38.318,35.335
38.321,35.334
38.321,35.334
38.329,35.332
38.335,35.33
38.343,35.328
38.352,35.325
38.363,35.321
38.376,35.316
38.391,35.308
38.4,35.303
38.405,35.3
38.41,35.298
38.417,35.296
38.424,35.293
38.433,35.29
38.442,35.286
38.454,35.281
38.467,35.274
38.478,35.268
38.478,35.268
38.495,35.258
38.5,35.254
38.505,35.251
38.511,35.249
38.517,35.247
38.521,35.246
38.521,35.246
38.528,35.246
38.535,35.247
38.543,35.248
38.552,35.249
38.563,35.25
38.575,35.251
38.59,35.252
38.6,35.253
38.605,35.253
38.609,35.253
38.615,35.253
38.621,35.252
38.628,35.252
38.636,35.25
38.646,35.249
38.656,35.246
38.669,35.243
38.684,35.237
38.7,35.23
38.705,35.228
38.711,35.227
38.717,35.226
38.719,35.227
38.719,35.227
38.726,35.228
38.733,35.229
38.741,35.232
38.744,35.233
38.744,35.233
38.753,35.235
38.761,35.238
38.778,35.242
38.797,35.245
38.8,35.246
38.806,35.246
38.812,35.247
38.818,35.247
38.818,35.247
38.825,35.247
38.832,35.247
38.84,35.246
38.849,35.245
38.859,35.243
38.871,35.241
38.886,35.236
38.9,35.231
38.907,35.229
38.914,35.228
38.922,35.229
38.932,35.232
38.944,35.235
38.959,35.238
38.978,35.239
38.98,35.239
38.98,35.239
39,35.239
39.006,35.239
39.013,35.24
39.02,35.243
39.029,35.248
39.039,35.253
39.051,35.26
39.066,35.268
39.085,35.277
39.1,35.283
39.104,35.284
39.109,35.286
39.114,35.287
39.12,35.289
39.127,35.291
39.129,35.291
39.129,35.291
39.137,35.292
39.144,35.293
39.152,35.294
39.161,35.294
39.172,35.294
39.185,35.293
39.2,35.29
39.205,35.289
39.21,35.288
39.217,35.286
39.224,35.284
39.231,35.282
39.24,35.278
39.246,35.276
39.246,35.276
39.257,35.271
39.267,35.266
39.28,35.259
39.296,35.249
39.3,35.247
39.305,35.244
39.31,35.241
39.317,35.24
39.324,35.239
39.331,35.24
39.34,35.242
39.351,35.246
39.363,35.252
39.379,35.258
39.4,35.268
39.405,35.27
39.41,35.272
39.416,35.274
39.422,35.276
39.425,35.277
39.425,35.277
39.433,35.279
39.439,35.281
39.447,35.283
39.456,35.284
39.467,35.285
39.479,35.286
39.495,35.287
39.5,35.287
39.506,35.287
39.512,35.287
39.512,35.287
39.519,35.287
39.525,35.286
39.533,35.285
39.542,35.284
39.552,35.281
39.565,35.278
39.58,35.273
39.6,35.264
39.607,35.262
39.613,35.26
39.622,35.261
39.63,35.262
39.63,35.262
39.639,35.266
39.649,35.27
39.663,35.276
39.681,35.282
39.7,35.287
39.704,35.289
39.709,35.291
39.714,35.294
39.72,35.298
39.727,35.303
39.735,35.309
39.744,35.316
39.754,35.324
39.766,35.334
39.781,35.345
39.8,35.359
39.807,35.364
39.813,35.369
39.822,35.374
39.831,35.379
39.842,35.385
39.855,35.391
39.872,35.397
39.892,35.404
39.9,35.406
39.908,35.408
39.916,35.409
39.928,35.411
39.941,35.412
39.957,35.411
39.978,35.408
40,35.403
40.005,35.402
40.009,35.4
40.016,35.398
40.022,35.395
40.022,35.395
40.022,35.395
40.03,35.392
40.037,35.389
40.045,35.385
40.054,35.38
40.064,35.375
40.076,35.367
40.091,35.357
40.1,35.35
40.105,35.347
40.11,35.343
40.117,35.337
40.123,35.332
40.123,35.332
40.13,35.326
40.137,35.32
40.145,35.313
40.155,35.304
40.165,35.293
40.178,35.28
40.194,35.263
40.2,35.257
40.201,35.256
40.201,35.256
40.201,35.256
40.207,35.25
40.213,35.245
40.222,35.24
40.231,35.236
40.231,35.236
40.24,35.234
40.249,35.231
40.262,35.227
40.278,35.221
40.3,35.212
40.305,35.209
40.31,35.208
40.317,35.207
40.324,35.208
40.332,35.21
40.341,35.213
40.352,35.218
40.366,35.223
40.382,35.231
40.4,35.239
40.406,35.242
40.412,35.244
40.42,35.247
40.429,35.25
40.44,35.253
40.453,35.256
40.468,35.258
40.486,35.261
40.5,35.262
40.504,35.262
40.509,35.262
40.515,35.263
40.521,35.263
40.528,35.262
40.528,35.262
40.528,35.262
40.536,35.261
40.543,35.26
40.551,35.259
40.56,35.257
40.571,35.254
40.584,35.25
40.6,35.244
40.608,35.24
40.615,35.236
40.621,35.233
40.621,35.233
40.631,35.228
40.64,35.222
40.652,35.215
40.666,35.205
40.683,35.192
40.7,35.178
40.706,35.174
40.712,35.17
40.714,35.169
40.714,35.169
40.722,35.166
40.73,35.165
40.738,35.166
40.747,35.167
40.758,35.169
40.771,35.171
40.787,35.174
40.8,35.176
40.805,35.177
40.81,35.177
40.816,35.178
40.823,35.178
40.83,35.178
40.839,35.178
40.849,35.178
40.861,35.178
40.876,35.179
40.893,35.179
40.9,35.179
40.905,35.18
40.909,35.181
40.915,35.183
40.922,35.187
40.926,35.189
40.926,35.189
40.933,35.194
40.94,35.199
40.948,35.204
40.958,35.211
40.968,35.218
40.981,35.226
40.996,35.236
41,35.238
41.005,35.241
41.009,35.244
41.015,35.247
41.021,35.25
41.028,35.253
41.035,35.256
41.044,35.26
41.054,35.263
41.065,35.265
41.079,35.268
41.097,35.269
41.1,35.269
41.105,35.27
41.111,35.271
41.117,35.273
41.122,35.276
41.122,35.276
41.129,35.281
41.136,35.287
41.144,35.294
41.15,35.299
41.15,35.299
41.159,35.307
41.167,35.315
41.185,35.329
41.2,35.341
41.206,35.346
41.206,35.346
41.213,35.351
41.22,35.355
41.228,35.36
41.236,35.365
41.246,35.37
41.258,35.375
41.273,35.38
41.291,35.384
41.3,35.386
41.305,35.387
41.311,35.389
41.314,35.39
41.314,35.39
41.322,35.395
41.329,35.4
41.337,35.407
41.346,35.415
41.356,35.423
41.368,35.432
41.383,35.441
41.4,35.45
41.405,35.453
41.411,35.457
41.417,35.462
41.424,35.467
41.433,35.474
41.442,35.48
41.453,35.488
41.467,35.495
41.483,35.503
41.5,35.51
41.505,35.512
41.511,35.515
41.517,35.52
41.525,35.526
41.533,35.533
41.543,35.541
41.554,35.551
41.568,35.561
41.586,35.572
41.6,35.58
41.604,35.582
41.608,35.584
41.614,35.586
41.62,35.589
41.626,35.591
41.631,35.593
41.631,35.593
41.639,35.595
41.646,35.597
41.654,35.598
41.663,35.6
41.674,35.601
41.686,35.601
41.7,35.601
41.705,35.6
41.709,35.6
41.715,35.599
41.721,35.598
41.728,35.596
41.736,35.594
41.745,35.592
41.755,35.588
41.767,35.584
41.782,35.577
41.8,35.567
41.807,35.564
41.808,35.563
41.808,35.563
41.815,35.562
41.822,35.562
41.83,35.563
41.835,35.564
41.835,35.564
41.843,35.568
41.852,35.573
41.87,35.582
41.888,35.592
41.9,35.598
41.905,35.6
41.909,35.602
41.915,35.605
41.922,35.608
41.93,35.61
41.938,35.613
41.948,35.615
41.96,35.618
41.974,35.619
41.991,35.619
42,35.619
42.005,35.619
42.009,35.619
42.015,35.621
42.022,35.623
42.024,35.623
42.024,35.623
42.031,35.625
42.038,35.627
42.045,35.629
42.048,35.63
42.048,35.63
42.057,35.631
42.066,35.632
42.083,35.633
42.1,35.632
42.109,35.631
42.113,35.63
42.113,35.63
42.121,35.628
42.13,35.626
42.147,35.621
42.169,35.613
42.184,35.605
42.184,35.605
42.2,35.597
42.206,35.593
42.213,35.591
42.213,35.591
42.213,35.591
42.221,35.591
42.228,35.591
42.236,35.593
42.245,35.595
42.256,35.597
42.256,35.597
42.256,35.597
42.268,35.598
42.28,35.598
42.28,35.598
42.292,35.598
42.3,35.597
42.307,35.597
42.314,35.596
42.323,35.594
42.333,35.592
42.345,35.588
42.354,35.585
42.354,35.585
42.369,35.579
42.383,35.573
42.4,35.564
42.406,35.561
42.412,35.559
42.42,35.558
42.429,35.557
42.439,35.557
42.451,35.557
42.466,35.555
42.484,35.551
42.5,35.547
42.505,35.545
42.509,35.544
42.515,35.541
42.522,35.539
42.526,35.537
42.526,35.537
42.533,35.533
42.54,35.53
42.548,35.526
42.558,35.52
42.569,35.514
42.582,35.505
42.598,35.494
42.6,35.492
42.606,35.488
42.611,35.484
42.618,35.478
42.625,35.472
42.634,35.465
42.643,35.457
42.643,35.457
42.653,35.448
42.662,35.438
42.675,35.426
42.69,35.41
42.7,35.399
42.704,35.395
42.704,35.395
42.712,35.388
42.719,35.384
42.727,35.38
42.736,35.378
42.747,35.377
42.759,35.376
42.774,35.375
42.791,35.374
42.8,35.374
42.807,35.374
42.814,35.374
42.824,35.373
42.835,35.371
42.837,35.371
42.837,35.371
42.85,35.367
42.863,35.364
42.881,35.358
42.9,35.352
42.905,35.351
42.91,35.351
42.916,35.35
42.923,35.35
42.931,35.351
42.94,35.351
42.95,35.351
42.962,35.35
42.977,35.349
42.995,35.346
43,35.345
43.005,35.344
43.01,35.343
43.016,35.341
43.023,35.339
43.023,35.339
43.03,35.337
43.037,35.335
43.045,35.331
43.054,35.327
43.064,35.323
43.076,35.316
43.092,35.308
43.1,35.303
43.109,35.298
43.115,35.294
43.115,35.294
43.125,35.287
43.134,35.281
43.147,35.271
43.162,35.258
43.182,35.241
43.2,35.224
43.206,35.219
43.212,35.214
43.215,35.212
43.215,35.212
43.223,35.209
43.23,35.207
43.238,35.206
43.247,35.205
43.258,35.204
43.27,35.202
43.286,35.199
43.3,35.196
43.306,35.195
43.312,35.193
43.315,35.193
43.315,35.193
43.323,35.19
43.33,35.188
43.338,35.185
43.347,35.181
43.358,35.177
43.372,35.172
43.388,35.165
43.4,35.16
43.404,35.159
43.409,35.158
43.415,35.157
43.421,35.158
43.428,35.159
43.436,35.161
43.446,35.163
43.456,35.165
43.469,35.168
43.485,35.171
43.5,35.173
43.505,35.174
43.51,35.176
43.517,35.18
43.524,35.184
43.533,35.191
43.542,35.198
43.554,35.207
43.567,35.218
43.584,35.232
43.6,35.245
43.604,35.248
43.608,35.251
43.613,35.255
43.618,35.259
43.624,35.263
43.631,35.267
43.636,35.27
43.636,35.27
43.643,35.274
43.651,35.278
43.659,35.281
43.668,35.285
43.679,35.289
43.693,35.292
43.7,35.294
43.705,35.294
43.709,35.295
43.715,35.296
43.721,35.296
43.727,35.296
43.735,35.296
43.744,35.296
43.754,35.295
43.765,35.293
43.765,35.293
43.777,35.29
43.789,35.287
43.8,35.283
43.805,35.282
43.809,35.281
43.815,35.281
43.821,35.282
43.828,35.284
43.836,35.288
43.845,35.294
43.855,35.303
43.868,35.314
43.883,35.328
43.9,35.345
43.905,35.349
43.909,35.353
43.915,35.358
43.921,35.363
43.926,35.367
43.926,35.367
43.933,35.373
43.94,35.377
43.947,35.382
43.95,35.384
43.95,35.384
43.959,35.389
43.968,35.394
43.984,35.401
44,35.407
44,35.407
44,35.407
44.008,35.409
44.015,35.411
44.022,35.413
44.031,35.414
44.036,35.415
44.036,35.415
44.046,35.416
44.056,35.416
44.077,35.414
44.081,35.414
44.081,35.414
44.1,35.41
44.106,35.409
44.112,35.409
44.119,35.411
44.127,35.414
44.137,35.42
44.148,35.426
44.161,35.434
44.179,35.441
44.2,35.448
44.206,35.45
44.206,35.45
44.212,35.453
44.219,35.455
44.227,35.458
44.228,35.459
44.228,35.459
44.237,35.462
44.245,35.464
44.261,35.468
44.279,35.47
44.3,35.47
44.305,35.47
44.311,35.47
44.317,35.469
44.318,35.469
44.318,35.469
44.326,35.468
44.332,35.466
44.34,35.464
44.349,35.462
44.36,35.459
44.372,35.454
44.388,35.447
44.4,35.441
44.406,35.438
44.412,35.436
44.42,35.434
44.429,35.432
44.439,35.429
44.451,35.425
44.454,35.424
44.454,35.424
44.469,35.418
44.484,35.411
44.5,35.403
44.508,35.399
44.516,35.397
44.526,35.397
44.538,35.398
44.554,35.4
44.573,35.401
44.6,35.401
44.605,35.401
44.61,35.401
44.617,35.4
44.625,35.399
44.634,35.397
44.644,35.395
44.656,35.391
44.67,35.386
44.688,35.378
44.7,35.373
44.708,35.368
44.717,35.364
44.728,35.357
44.741,35.349
44.757,35.337
44.777,35.321
44.8,35.302
44.805,35.298
44.809,35.293
44.815,35.288
44.821,35.281
44.827,35.276
44.827,35.276
44.834,35.268
44.842,35.261
44.85,35.252
44.859,35.242
44.87,35.229
44.883,35.214
44.9,35.193
44.906,35.186
44.912,35.178
44.919,35.169
44.927,35.159
44.933,35.15
44.933,35.15
44.942,35.138
44.952,35.125
44.963,35.109
44.976,35.09
44.992,35.066
45,35.054
45.005,35.047
45.01,35.041
45.016,35.033
45.023,35.027
45.031,35.021
45.04,35.016
45.05,35.012
45.062,35.007
45.078,35.002
45.097,34.997
45.1,34.996
45.104,34.995
45.109,34.994
45.114,34.992
45.12,34.99
45.126,34.988
45.134,34.985
45.135,34.985
45.135,34.985
45.143,34.982
45.15,34.979
45.159,34.975
45.169,34.971
45.18,34.967
45.195,34.962
45.2,34.96
45.205,34.959
45.209,34.957
45.215,34.955
45.221,34.952
45.228,34.949
45.236,34.946
45.244,34.941
45.251,34.938
45.251,34.938
45.261,34.932
45.272,34.926
45.285,34.917
45.3,34.906
45.307,34.901
45.313,34.898
45.322,34.896
45.331,34.896
45.342,34.898
45.355,34.904
45.371,34.914
45.394,34.929
45.4,34.933
45.405,34.937
45.41,34.941
45.417,34.945
45.421,34.948
45.421,34.948
45.428,34.952
45.435,34.956
45.443,34.96
45.452,34.964
45.463,34.968
45.475,34.972
45.491,34.977
45.5,34.979
45.507,34.981
45.514,34.982
45.523,34.984
45.529,34.984
45.529,34.984
45.54,34.985
45.55,34.985
45.564,34.984
45.58,34.981
45.6,34.977
45.606,34.975
45.611,34.975
45.619,34.976
45.627,34.979
45.636,34.983
45.646,34.988
45.659,34.994
45.675,35
45.696,35.008
45.7,35.009
45.707,35.011
45.708,35.011
45.708,35.011
45.715,35.013
45.722,35.014
45.729,35.015
45.738,35.016
45.749,35.017
45.761,35.017
45.775,35.017
45.794,35.017
45.8,35.016
45.806,35.016
45.811,35.015
45.818,35.014
45.826,35.013
45.836,35.011
45.847,35.008
45.86,35.004
45.875,34.998
45.875,34.998
45.891,34.991
45.9,34.986
45.907,34.983
45.91,34.982
45.91,34.982
45.917,34.98
45.923,34.979
45.931,34.978
45.94,34.977
45.95,34.975
45.962,34.973
45.976,34.969
45.994,34.964
46,34.961
46.006,34.959
46.012,34.957
46.014,34.956
46.014,34.956
46.021,34.952
46.028,34.949
46.036,34.945
46.046,34.94
46.056,34.933
46.069,34.925
46.085,34.914
46.1,34.902
46.106,34.898
46.111,34.895
46.118,34.892
46.126,34.889
46.135,34.887
46.146,34.883
46.151,34.881
46.151,34.881
46.164,34.877
46.176,34.871
46.193,34.864
46.2,34.86
46.205,34.858
46.21,34.856
46.216,34.855
46.223,34.855
46.223,34.855
46.23,34.856
46.237,34.856
46.245,34.857
46.254,34.858
46.265,34.859
46.278,34.86
46.293,34.861
46.3,34.862
46.306,34.862
46.312,34.863
46.315,34.863
46.315,34.863
46.323,34.862
46.33,34.862
46.338,34.861
46.348,34.86
46.359,34.857
46.372,34.854
46.388,34.849
46.4,34.845
46.404,34.843
46.409,34.842
46.415,34.842
46.421,34.843
46.428,34.845
46.437,34.848
46.446,34.853
46.457,34.858
46.47,34.864
46.486,34.871
46.5,34.877
46.503,34.878
46.503,34.878
46.511,34.883
46.517,34.888
46.525,34.895
46.528,34.898
46.528,34.898
46.537,34.907
46.546,34.916
46.563,34.934
46.581,34.954
46.6,34.975
46.605,34.98
46.61,34.985
46.617,34.992
46.62,34.995
46.62,34.995
46.627,35.001
46.634,35.007
46.641,35.014
46.65,35.021
46.661,35.028
46.673,35.035
46.688,35.043
46.7,35.049
46.707,35.052
46.709,35.053
46.709,35.053
46.716,35.058
46.723,35.062
46.731,35.066
46.74,35.071
46.75,35.076
46.762,35.081
46.777,35.086
46.795,35.09
46.8,35.091
46.805,35.092
46.81,35.094
46.817,35.097
46.824,35.102
46.832,35.109
46.841,35.116
46.852,35.125
46.865,35.134
46.881,35.145
46.9,35.155
46.906,35.158
46.912,35.163
46.914,35.164
46.914,35.164
46.921,35.171
46.928,35.177
46.936,35.185
46.943,35.191
46.943,35.191
46.951,35.198
46.96,35.206
46.978,35.22
47,35.236
47.005,35.24
47.01,35.243
47.016,35.247
47.023,35.25
47.031,35.254
47.04,35.258
47.05,35.263
47.062,35.267
47.077,35.27
47.096,35.273
47.1,35.273
47.105,35.274
47.111,35.276
47.117,35.278
47.121,35.28
47.121,35.28
47.128,35.284
47.135,35.288
47.142,35.293
47.149,35.296
47.149,35.296
47.158,35.3
47.167,35.304
47.184,35.309
47.2,35.313
47.207,35.314
47.213,35.314
47.222,35.315
47.232,35.315
47.243,35.315
47.257,35.313
47.274,35.31
47.296,35.303
47.3,35.302
47.305,35.3
47.31,35.3
47.316,35.3
47.323,35.301
47.326,35.302
47.326,35.302
47.334,35.304
47.341,35.307
47.349,35.31
47.359,35.312
47.37,35.315
47.382,35.316
47.398,35.317
47.4,35.317
47.405,35.318
47.411,35.318
47.417,35.318
47.424,35.319
47.431,35.319
47.44,35.319
47.45,35.318
47.461,35.317
47.461,35.317
47.473,35.315
47.485,35.312
47.5,35.308
47.507,35.306
47.514,35.306
47.524,35.309
47.534,35.313
47.546,35.321
47.563,35.332
47.583,35.345
47.6,35.356
47.605,35.359
47.61,35.362
47.617,35.366
47.617,35.366
47.624,35.37
47.631,35.373
47.639,35.376
47.648,35.379
47.658,35.383
47.67,35.385
47.685,35.388
47.7,35.389
47.707,35.39
47.714,35.39
47.723,35.389
47.733,35.389
47.737,35.388
47.737,35.388
47.749,35.386
47.761,35.383
47.777,35.379
47.796,35.371
47.8,35.369
47.805,35.367
47.81,35.366
47.816,35.366
47.823,35.366
47.83,35.368
47.839,35.369
47.849,35.371
47.861,35.373
47.875,35.374
47.892,35.374
47.9,35.374
47.906,35.374
47.907,35.374
47.907,35.374
47.914,35.373
47.92,35.372
47.928,35.371
47.931,35.37
47.931,35.37
47.939,35.368
47.948,35.366
47.964,35.361
47.982,35.355
48,35.347
48.006,35.344
48.012,35.342
48.021,35.337
48.031,35.332
48.042,35.325
48.056,35.316
48.073,35.304
48.095,35.287
48.1,35.283
48.105,35.278
48.111,35.275
48.118,35.272
48.125,35.268
48.134,35.264
48.144,35.258
48.155,35.252
48.17,35.243
48.187,35.23
48.2,35.221
48.204,35.217
48.209,35.213
48.214,35.209
48.221,35.203
48.228,35.197
48.229,35.196
48.229,35.196
48.236,35.189
48.243,35.183
48.251,35.175
48.261,35.166
48.272,35.154
48.284,35.14
48.3,35.123
48.305,35.117
48.31,35.111
48.316,35.104
48.323,35.095
48.328,35.09
48.328,35.09
48.336,35.08
48.343,35.07
48.352,35.059
48.362,35.046
48.373,35.03
48.388,35.01
48.4,34.993
48.407,34.983
48.412,34.978
48.412,34.978
48.419,34.971
48.427,34.965
48.436,34.96
48.446,34.956
48.46,34.951
48.483,34.944
48.5,34.939
48.505,34.938
48.51,34.938
48.517,34.938
48.524,34.941
48.533,34.945
48.542,34.951
48.546,34.954
48.546,34.954
48.558,34.963
48.569,34.973
48.584,34.988
48.6,35.006
48.609,35.016
48.619,35.026
48.631,35.038
48.645,35.053
48.663,35.072
48.686,35.098
48.7,35.115
48.705,35.121
48.709,35.126
48.716,35.133
48.722,35.14
48.73,35.147
48.739,35.155
48.749,35.164
48.76,35.173
48.774,35.183
48.792,35.194
48.8,35.198
48.805,35.2
48.809,35.202
48.815,35.205
48.822,35.207
48.825,35.208
48.825,35.208
48.832,35.211
48.839,35.213
48.847,35.215
48.856,35.216
48.867,35.218
48.879,35.218
48.894,35.218
48.9,35.218
48.902,35.217
48.902,35.217
48.909,35.216
48.916,35.215
48.924,35.214
48.934,35.212
48.944,35.208
48.957,35.204
48.973,35.197
48.993,35.187
49,35.183
49.006,35.18
49.012,35.179
49.013,35.178
49.013,35.178
49.021,35.178
49.028,35.178
49.037,35.18
49.046,35.183
49.057,35.187
49.07,35.191
49.086,35.194
49.1,35.197
49.105,35.198
49.11,35.2
49.116,35.203
49.123,35.206
49.125,35.207
49.125,35.207
49.133,35.21
49.14,35.213
49.149,35.217
49.159,35.221
49.17,35.226
49.184,35.232
49.2,35.239
49.207,35.242
49.213,35.247
49.222,35.254
49.224,35.256
49.224,35.256
49.234,35.266
49.243,35.275
49.254,35.285
49.268,35.298
49.284,35.313
49.3,35.327
49.304,35.331
49.308,35.335
49.313,35.341
49.319,35.348
49.325,35.356
49.332,35.367
49.339,35.379
49.348,35.394
49.358,35.412
49.37,35.433
49.384,35.458
49.4,35.487
49.405,35.495
49.41,35.504
49.416,35.514
49.422,35.523
49.422,35.523
49.428,35.534
49.435,35.544
49.44,35.551
49.44,35.551
49.447,35.563
49.455,35.574
49.469,35.594
49.485,35.616
49.5,35.637
49.509,35.648
49.517,35.659
49.529,35.673
49.542,35.687
49.559,35.704
49.58,35.721
49.6,35.735
49.605,35.738
49.611,35.742
49.618,35.75
49.626,35.76
49.636,35.772
49.647,35.785
49.661,35.801
49.678,35.818
49.7,35.837
49.704,35.841
49.709,35.844
49.714,35.848
49.72,35.852
49.727,35.856
49.729,35.857
49.729,35.857
49.736,35.861
49.743,35.865
49.751,35.869
49.76,35.872
49.771,35.876
49.783,35.88
49.8,35.883
49.805,35.883
49.81,35.884
49.816,35.884
49.823,35.884
49.831,35.884
49.839,35.884
49.849,35.883
49.861,35.881
49.875,35.878
49.893,35.872
49.9,35.869
49.905,35.868
49.909,35.867
49.916,35.867
49.922,35.868
49.93,35.87
49.939,35.875
49.949,35.881
49.961,35.888
49.975,35.896
49.994,35.905
50,35.908
50,35.908
50,35.908
50.006,35.91
50.011,35.913
50.016,35.915
50.022,35.917
50.029,35.919
50.029,35.919
50.036,35.921
50.043,35.922
50.051,35.923
50.06,35.924
50.07,35.925
50.082,35.925
50.097,35.924
50.1,35.924
50.105,35.923
50.109,35.922
50.115,35.921
50.121,35.92
50.128,35.918
50.135,35.916
50.144,35.913
50.154,35.91
50.166,35.905
50.18,35.898
50.197,35.888
50.2,35.886
50.205,35.884
50.209,35.882
50.215,35.881
50.221,35.88
50.228,35.881
50.23,35.881
50.23,35.881
50.237,35.883
50.244,35.886
50.252,35.889
50.261,35.893
50.272,35.896
50.284,35.9
50.3,35.904
50.305,35.906
50.31,35.907
50.317,35.908
50.324,35.908
50.331,35.909
50.34,35.909
50.351,35.909
50.363,35.908
50.378,35.906
50.396,35.901
50.4,35.9
50.406,35.899
50.412,35.898
50.414,35.899
50.414,35.899
50.422,35.9
50.429,35.903
50.436,35.907
50.439,35.909
50.439,35.909
50.448,35.915
50.458,35.921
50.474,35.932
50.492,35.942
50.5,35.945
50.506,35.948
50.511,35.95
50.513,35.951
50.513,35.951
50.521,35.953
50.528,35.956
50.535,35.958
50.544,35.959
50.555,35.961
50.567,35.962
50.582,35.962
50.6,35.961
50.606,35.961
50.612,35.961
50.62,35.964
50.629,35.967
50.639,35.971
50.651,35.975
50.666,35.979
50.685,35.982
50.7,35.983
50.705,35.983
50.71,35.984
50.716,35.987
50.723,35.99
50.731,35.994
50.739,35.999
50.75,36.004
50.762,36.009
50.777,36.014
50.796,36.019
50.8,36.02
50.805,36.021
50.81,36.021
50.815,36.022
50.822,36.022
50.826,36.023
50.826,36.023
50.833,36.023
50.84,36.022
50.848,36.022
50.857,36.021
50.867,36.019
50.879,36.017
50.894,36.012
50.9,36.01
50.905,36.009
50.91,36.007
50.916,36.004
50.923,36.001
50.931,35.997
50.94,35.992
50.951,35.986
50.963,35.979
50.978,35.969
50.997,35.954
51,35.952
51.006,35.948
51.012,35.945
51.018,35.943
51.018,35.943
51.025,35.942
51.032,35.942
51.04,35.942
51.049,35.944
51.05,35.944
51.05,35.944
51.06,35.945
51.07,35.946
51.089,35.946
51.1,35.946
51.103,35.946
51.103,35.946
51.11,35.945
51.117,35.944
51.124,35.943
51.133,35.941
51.144,35.938
51.156,35.935
51.171,35.929
51.189,35.92
51.2,35.915
51.205,35.912
51.21,35.911
51.217,35.91
51.224,35.91
51.233,35.91
51.242,35.912
51.254,35.913
51.268,35.913
51.286,35.911
51.3,35.909
51.305,35.908
51.309,35.908
51.316,35.908
51.322,35.908
51.323,35.909
51.323,35.909
51.331,35.909
51.338,35.909
51.346,35.909
51.355,35.909
51.365,35.908
51.378,35.906
51.393,35.903
51.4,35.901
51.405,35.9
51.411,35.898
51.418,35.896
51.425,35.893
51.434,35.89
51.444,35.886
51.456,35.88
51.462,35.877
51.462,35.877
51.476,35.869
51.491,35.859
51.5,35.853
51.505,35.85
51.51,35.847
51.516,35.845
51.523,35.844
51.531,35.845
51.54,35.846
51.55,35.847
51.562,35.849
51.577,35.85
51.596,35.851
51.6,35.851
51.601,35.851
51.601,35.851
51.609,35.851
51.615,35.85
51.619,35.85
51.619,35.85
51.627,35.849
51.635,35.848
51.649,35.845
51.665,35.84
51.686,35.832
51.7,35.826
51.703,35.824
51.707,35.822
51.713,35.819
51.719,35.816
51.726,35.812
51.726,35.811
51.726,35.811
51.734,35.807
51.741,35.802
51.749,35.797
51.758,35.79
51.769,35.782
51.782,35.772
51.797,35.759
51.8,35.756
51.805,35.753
51.809,35.749
51.815,35.745
51.82,35.741
51.827,35.736
51.834,35.731
51.842,35.724
51.852,35.717
51.863,35.707
51.876,35.695
51.892,35.68
51.9,35.671
51.905,35.666
51.911,35.662
51.916,35.659
51.916,35.659
51.923,35.656
51.93,35.654
51.934,35.653
51.934,35.653
51.942,35.653
51.949,35.652
51.963,35.652
51.979,35.651
52,35.65
52.005,35.65
52.01,35.649
52.017,35.648
52.019,35.648
52.019,35.648
52.027,35.647
52.033,35.645
52.041,35.643
52.048,35.641
52.048,35.641
52.057,35.638
52.066,35.635
52.083,35.628
52.1,35.619
52.105,35.616
52.111,35.615
52.118,35.614
52.119,35.614
52.119,35.614
52.127,35.614
52.133,35.614
52.141,35.614
52.15,35.614
52.161,35.613
52.173,35.611
52.188,35.607
52.2,35.604
52.205,35.603
52.21,35.602
52.216,35.602
52.223,35.604
52.23,35.606
52.239,35.61
52.249,35.613
52.261,35.616
52.275,35.619
52.293,35.621
52.3,35.621
52.304,35.621
52.309,35.622
52.314,35.624
52.32,35.627
52.327,35.631
52.334,35.636
52.343,35.642
52.353,35.648
52.364,35.655
52.379,35.663
52.396,35.671
52.4,35.673
52.404,35.675
52.409,35.676
52.414,35.678
52.419,35.68
52.425,35.681
52.432,35.683
52.432,35.683
52.438,35.684
52.445,35.685
52.453,35.686
52.461,35.686
52.463,35.687
52.463,35.687
