timestamp_gnss,timestamp_cam,distance,velocity_imu,velocity_cam,rtk,lat_gnss,long_gnss,lat_cam,long_cam
1762458426.8383331,1762540264.1507897,1.2603599789216138,34.73934303644654,26.856,False,-22.814878399999998,-47.058945099999995,-22.8148701,-47.0589535
1762458427.3402586,1762540264.231345,0.7094860429727037,37.140907949663884,29.124,False,-22.814835499999997,-47.058937199999995,-22.8148336,-47.058943799999994
1762458427.8375862,1762540264.331754,0.7981957891579634,39.10017768525967,31.536,False,-22.8147888,-47.0589285,-22.814786899999998,-47.058935999999996
1762458428.3384519,1762540264.4309597,0.8180201253784591,39.53018737211855,32.688,False,-22.814739799999998,-47.0589197,-22.814737899999997,-47.058927399999995
1762458428.8370523,1762540264.5318923,0.8252005878254189,38.178951576812764,32.796,False,-22.8146906,-47.058910399999995,-22.8146888,-47.0589182
1762458429.3385034,1762540264.6382866,0.7586614477023453,35.59832570183594,31.428,False,-22.814643399999998,-47.058901399999996,-22.8146415,-47.0589085
1762458429.5864599,1762540264.6899803,2.1251323157201463,33.95966644718356,29.52,False,-22.814621,-47.058897099999996,-22.8146211,-47.058917799999996
1762458430.0906806,1762540264.7751222,1.7773125946202288,31.611087634586667,27.576,False,-22.8145792,-47.0588883,-22.8145851,-47.058904399999996
1762458430.3369355,1762540264.8501306,1.177855791911167,29.406413439758225,25.668,False,-22.8145596,-47.0588842,-22.8145518,-47.058892
1762458430.8345823,1762540264.932201,0.5076383961843164,26.919070099620345,23.364,False,-22.814523299999998,-47.0588759,-22.8145214,-47.0588804
1762458431.3368018,1762540265.0107825,2.4652968335685856,24.442672219501492,20.268,False,-22.814491099999998,-47.0588668,-22.8145012,-47.0588882
1762458431.5855908,1762540265.090722,1.3197091391446452,21.608228625404863,19.404,False,-22.8144766,-47.0588616,-22.8144755,-47.0588744
1762458431.8404799,1762540265.1304588,0.4068563998080122,20.16080181653595,17.028000000000002,False,-22.814463699999997,-47.0588555,-22.8144611,-47.0588583
1762458432.0883117,1762540265.1905286,1.1376306838296084,18.513276940882594,14.004000000000001,False,-22.814452199999998,-47.058849099999996,-22.8144499,-47.058859899999995
1762458432.3365345,1762540265.233256,0.3752761165365187,18.1349256631536,14.148000000000001,False,-22.8144423,-47.058841799999996,-22.8144393,-47.058843499999995
1762458432.5832908,1762540265.2699773,0.9365854061264625,17.736581526312094,13.5,False,-22.814433299999997,-47.0588341,-22.814432699999998,-47.0588432
1762458432.8382432,1762540265.3132706,1.763364217698391,17.32898529810199,12.24,False,-22.8144253,-47.0588256,-22.8144268,-47.0588427
1762458433.087966,1762540265.3527436,0.9348161406321854,16.715776907622146,13.284,False,-22.814418399999997,-47.0588166,-22.814418699999997,-47.0588257
1762458433.3348565,1762540265.3923528,1.7658238585582156,16.36378335444883,12.024,False,-22.8144129,-47.0588069,-22.814413,-47.058824099999995
1762458433.5897844,1762540265.4320776,1.0268605082356155,16.33165390453699,11.376000000000001,False,-22.8144083,-47.058797,-22.8144085,-47.058806999999995
1762458433.8381624,1762540265.5099788,1.7004063433812338,16.346935868442902,10.872,False,-22.8144048,-47.0587862,-22.814398699999998,-47.0588014
1762458434.0941846,1762540265.5513372,1.0516494998338963,16.76724271818767,12.528,False,-22.8144028,-47.058774799999995,-22.8143975,-47.058783299999995
1762458434.3355958,1762540265.590051,1.9092116548914426,17.395430363954496,11.556000000000001,False,-22.8144015,-47.058763,-22.814393199999998,-47.0587793
1762458434.5897977,1762540265.6300914,1.2740393620099684,18.071893077661688,10.98,False,-22.814401699999998,-47.058750499999995,-22.814396199999997,-47.058761399999995
1762458434.8377974,1762540265.7104435,2.023921315693489,18.98500791820984,12.168,False,-22.814403,-47.058737699999995,-22.8143891,-47.058750499999995
1762458435.0934885,1762540265.7520201,1.2981468632292241,19.746621501017536,11.952,False,-22.8144055,-47.0587246,-22.8143958,-47.058731699999996
